act,arm,seed,task,online_acc,memo_acc,dead_frac_l1,wt_med_l1,mob_l1,mob_l2,zbar_l1,zbar_l2,rowmean_abs_med_l1
LR,l2rest,1,1,0.97,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,2,0.9691111111,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,3,0.9682222222,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,4,0.9673333333,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,5,0.9664444444,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,6,0.9655555556,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,7,0.9646666667,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,8,0.9637777778,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,9,0.9628888889,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,10,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,11,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,12,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,13,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,14,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,15,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,16,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,17,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,18,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,19,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,20,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,21,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,22,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,23,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,24,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,25,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,26,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,27,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,28,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,29,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,30,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,31,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,32,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,33,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,34,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,35,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,36,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,37,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,38,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,39,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,40,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,41,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,42,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,43,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,44,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,45,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,46,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,47,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,48,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,49,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
LR,l2rest,1,50,0.962,1,0.2,1.2,0.3,0.8,-0.2,0.2,0.001
